FirstName,LastName,ManagedCarePlan,SubNetwork,NPI,Taxonomy,MCNAProviderGroup,MCNAProviderType,LicensureType,PrimaryCare,Specialist,SeesChildren,Telehealth,BHIndicator,OSHPD_ID
BETSY,SANCHEZ,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1063083970,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
MARGARITA,ORTEGA,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1063109841,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
BLANCA,ESCOBAR,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1063124204,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
JACQUELINE,URQUIDEZ,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1063131514,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
RAELANI,LEGREE,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1063102333,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
HEATHER,ELLIS,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1063195519,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
ROBERT,UNGAR,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1063571636,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
LYNN,RIVERS,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1063984318,367500000X,Non-ANC Provider Type,Other,OTH,N,N,No,No,,106191228
MARIA,SOLITARIA CASTRO,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1073190930,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
GUADALUPE,MURILLO,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1073260097,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
AARTI,MEHTA,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1073821914,207LP3000X,Non-ANC Provider Type,Other,MD,N,Y,Only,No,,106191228
PHERCE,CRAWFORD,Inland Empire Health Plan,Kaiser Permanente,1558064022,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
SUSAN,TAN,Inland Empire Health Plan,Inland Empire Health Plan,1558451112,207VG0400X,OB/GYN Primary and Specialty Care,Obstetrics & Gynecology,MD,N,Y,Both,No,,406484064
OSVALDO,RODRIGUEZ,Inland Empire Health Plan,Kaiser Permanente,1720155682,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
ANDREA,DOMINGUEZ,Inland Empire Health Plan,Inland Empire Health Plan,1659942522,133V00000X,Non-ANC Provider Type,Other,OTH,N,N,Both,No,,306404078
MARTINA,KASHALLA,Inland Empire Health Plan,Inland Empire Health Plan,1831678465,363LF0000X,Non-Physician Medical Practitioner,Nurse Practitioner,NPA,N,N,Both,No,,306194138
MARSHELL,CHERRY,Inland Empire Health Plan,Kaiser Permanente,1669141750,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
NATALIE,JIMENEZ,Inland Empire Health Plan,Kaiser Permanente,1831807379,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
ANDREW,RUDIKOFF,Inland Empire Health Plan,Kaiser Permanente,1215179163,207LP3000X,Non-ANC Provider Type,Other,MD,N,Y,Only,No,,106191228
KATHERINE,CHIU,Inland Empire Health Plan,Kaiser Permanente,1215254552,207LP3000X,Non-ANC Provider Type,Other,MD,N,Y,Both,Both,,106301188
ANTOIN,DOUGLAWI,Inland Empire Health Plan,Inland Empire Health Plan,1215317847,208800000X,Non-ANC Provider Type,Other,MD,N,Y,Both,No,,306364196
MARJORIE,GORMAN,Inland Empire Health Plan,Kaiser Permanente,1215476726,103K00000X,Non-ANC Provider Type,Other,BCB,N,N,Both,Both,Provider,106434032
STEPHANIE,KANG,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1063846772,225X00000X,Non-ANC Provider Type,Other,OTH,N,N,No,No,,106191228
DEANNE,GOWEY,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1316335797,225X00000X,Non-ANC Provider Type,Other,OTH,N,N,No,No,,106191228
ERICK,ANTONIO,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1316416589,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
CHAMUDI (MALEA),HALLAWAARACHCHI,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1316641335,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
BRYAN,NGO,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1326227562,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
JOHNNY,SOONG,Inland Empire Health Plan,Kaiser Permanente,1821146713,2085B0100X,Ancillary Provider,MRI Provider,MD,N,Y,No,No,,106301188
IMAN,HADAYA,Inland Empire Health Plan,Kaiser Permanente,1821417791,207L00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
ANGEL,GLOVER,Inland Empire Health Plan,Kaiser Permanente,1821573338,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
MARIA,LOWE,Inland Empire Health Plan,Inland Empire Health Plan,1831477348,363LF0000X,Non-Physician Medical Practitioner,Nurse Practitioner,NPA,N,N,Both,No,,406195857
TIFFANY,FRECHETTE,Inland Empire Health Plan,Kaiser Permanente,1831824580,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
REZA,KALHOR,Inland Empire Health Plan,Kaiser Permanente,1679111710,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,106434032
KARLEE,TAYLOR,Inland Empire Health Plan,Kaiser Permanente,1679140412,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
TRISTIAN,MASON,Inland Empire Health Plan,Kaiser Permanente,1679201701,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
SIDNEY,LEGERME,Inland Empire Health Plan,Kaiser Permanente,1679261168,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
KAREN,SHANNON,Inland Empire Health Plan,Inland Empire Health Plan,1669685079,207Q00000X,Adult Primary Care,Adult Primary Care,MD,Y,N,Both,No,,306364196
DAVID,AHAMBA,Inland Empire Health Plan,Inland Empire Health Plan,1669885885,207RI0200X,Adult Core Specialist,HIV/AIDS/Infectious Disease,MD,Y,N,Both,No,,306364196
ANDREW,GABRIEL,Inland Empire Health Plan,Kaiser Permanente,1669977740,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
VARIN,VONGVARAVIPATR,Inland Empire Health Plan,Inland Empire Health Plan,1669986501,363LF0000X,Non-Physician Medical Practitioner,Nurse Practitioner,NPA,N,N,Both,No,,306197671
CHRISTINA,LOWE,Inland Empire Health Plan,Kaiser Permanente,1679051619,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
CHARLES,ROQUE,Inland Empire Health Plan,Kaiser Permanente,1164746871,225100000X,Ancillary Provider,Physical Therapist,OTH,N,N,No,No,,106301188
BLAIRE,HEATH,Inland Empire Health Plan,Inland Empire Health Plan,1164838009,2084P0800X,Adult Core Specialist,Psychiatry,MD,N,Y,Both,No,,306334582
LILLIAN,CHANG,Inland Empire Health Plan,Inland Empire Health Plan,1174653539,106H00000X,Mental Health Outpatient Services,Mental Health Outpatient Services,MFT,N,N,No,No,,306100515
ISABELLA,CHAI,Inland Empire Health Plan,Inland Empire Health Plan,1336792209,363LP0808X,Non-Physician Medical Practitioner,Nurse Practitioner,NPA,N,N,Both,No,,406361387
SUSANA,MARISCAL BUENROSTRO,Inland Empire Health Plan,Kaiser Permanente,1336827567,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
SOYUN,KIM,Inland Empire Health Plan,Kaiser Permanente,1194977413,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
ARVIND,CHITKARA,Inland Empire Health Plan,Kaiser Permanente,1194993097,207LP3000X,Non-ANC Provider Type,Other,MD,N,Y,Both,Both,,106301188
RAMACHANDRAN,PROMOD KUMAR,Inland Empire Health Plan,Inland Empire Health Plan,1194987263,207T00000X,Adult Core Specialist,General Surgery,MD,N,Y,Both,No,,306364196
JANINE,KRACHMAN,Inland Empire Health Plan,Inland Empire Health Plan,1205057759,363LW0102X,Non-Physician Medical Practitioner,Nurse Practitioner,NPA,N,N,Both,No,,306334582
WILSON,THOMAS,Inland Empire Health Plan,Inland Empire Health Plan,1205272747,208000000X,Pediatric Primary Care,Pediatric Primary Care,MD,Y,N,Both,No,,306364196
AMY,RIVERA,Inland Empire Health Plan,Kaiser Permanente,1205530722,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
LANA,ABREGO,Inland Empire Health Plan,Kaiser Permanente,1720724891,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
CHRISTIEN,PHAM,Inland Empire Health Plan,Kaiser Permanente,1750841789,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
DESTENY,DUQUE,Inland Empire Health Plan,Kaiser Permanente,1760121909,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
ARASH,MOGHIMI,Inland Empire Health Plan,Kaiser Permanente,1760574669,2080N0001X,Pediatric Primary Care,Pediatric Primary Care,MD,N,Y,Only,No,,106191228
NIDHI,SHAH,Inland Empire Health Plan,Kaiser Permanente,1285963306,2080N0001X,Pediatric Primary Care,Pediatric Primary Care,MD,N,Y,Only,No,,106301188
AMY,GARCIA-ALVARADO,Inland Empire Health Plan,Kaiser Permanente,1336882000,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
RILDO,SEBASTIAN ANDRES,Inland Empire Health Plan,Kaiser Permanente,1346026861,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
MAI-LINH,TRAN,Inland Empire Health Plan,Inland Empire Health Plan,1588041859,207Q00000X,Adult Primary Care,Adult Primary Care,MD,Y,N,Both,No,,306364196
CHARLISA,BROTHERS,Inland Empire Health Plan,Inland Empire Health Plan,1588218663,363LF0000X,Non-Physician Medical Practitioner,Nurse Practitioner,NPA,N,N,No,No,,406420518
KAMRYN,ANDERSON,Inland Empire Health Plan,Kaiser Permanente,1588354914,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
NYDIA,DIAZ ROBLEDO,Inland Empire Health Plan,Kaiser Permanente,1588396576,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
ALEXANDRIA,AMSBRY,Inland Empire Health Plan,Kaiser Permanente,1598548984,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
HARPAUL,MEHROK,Inland Empire Health Plan,Kaiser Permanente,1598836488,207L00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
CRYSTAL,TAN,Inland Empire Health Plan,Kaiser Permanente,1346683489,207L00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
HOLLY,GAMESTER,Inland Empire Health Plan,Inland Empire Health Plan,1346756194,103K00000X,Non-ANC Provider Type,Other,OTH,N,N,Both,No,Paraprofessional,306190773
ELISABETH,RAAB,Inland Empire Health Plan,Kaiser Permanente,1356432256,2080N0001X,Pediatric Primary Care,Pediatric Primary Care,MD,N,Y,Only,No,,106191228
ALMIRA,YANG,Inland Empire Health Plan,Inland Empire Health Plan,1356738389,207RE0101X,Adult Core Specialist,Endocrinology,MD,N,Y,No,No,,306404078
NAMI,MORADI,Inland Empire Health Plan,Kaiser Permanente,1356909980,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
ANNA,MCCREARY,Inland Empire Health Plan,Inland Empire Health Plan,1356983118,103K00000X,Non-ANC Provider Type,Other,OTH,N,N,Both,No,Paraprofessional,306190773
ERICA,VALDEZ,Inland Empire Health Plan,Kaiser Permanente,1366014599,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
ASHLEY,BAKER,Inland Empire Health Plan,Inland Empire Health Plan,1295386381,103K00000X,Non-ANC Provider Type,Other,OTH,N,N,Both,No,Paraprofessional,306190773
LAKSHMI,PUVVULA,Inland Empire Health Plan,Inland Empire Health Plan,1295848174,207R00000X,Non-ANC Provider Type,Other,MD,Y,N,No,No,,306404078
CHRISTOPHER,PERTIERRA,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1598463499,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
ALEXANDRIA,AMSBRY,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1598548984,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
KYUNGROK,KIM,Inland Empire Health Plan,Kaiser Permanente,1346415072,207L00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
MICHAEL,SLADICH,Inland Empire Health Plan,Kaiser Permanente,1346467156,111N00000X,Non-ANC Provider Type,Other,OTH,N,N,Both,No,,306100515
FU-SHENG,CHOU,Inland Empire Health Plan,Inland Empire Health Plan,1386935484,2080N0001X,Pediatric Primary Care,Pediatric Primary Care,MD,N,Y,Both,No,,306404078
JUNE,MARTINEZ,Inland Empire Health Plan,Kaiser Permanente,1396302758,106E00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Professional,106434032
LIZETH,COLMENARES,Inland Empire Health Plan,Kaiser Permanente,1396474565,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
PATRICIA,GUTIERREZ,Inland Empire Health Plan,Inland Empire Health Plan,1396885588,363LW0102X,Non-Physician Medical Practitioner,Nurse Practitioner,NPA,N,N,Both,No,,306360625
CHANTAL,AVILA BARAJAS,Inland Empire Health Plan,Kaiser Permanente,1407530959,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
DIANA,CORONA JIMENEZ,Inland Empire Health Plan,Kaiser Permanente,1407565344,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
CAMILIA,LAVASSANI,Inland Empire Health Plan,Kaiser Permanente,1407571508,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
JARED,TAGGART,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1336865518,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
KAI-YI,SHEN,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1588703276,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
BELLA,THIEL,Inland Empire Health Plan,Kaiser Permanente,1730865809,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
MARBELLA,LUCATERO,Inland Empire Health Plan,Kaiser Permanente,1740063395,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
MARK ANTHONY,SY,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1609309905,207L00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
ALMA,HERNANDEZ,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1609418557,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
EDWARD,SANTIAGO,Inland Empire Health Plan,Inland Empire Health Plan,1770921058,363LF0000X,Non-Physician Medical Practitioner,Nurse Practitioner,NPA,N,N,Both,No,,306198038
JUSTIN,CALVERT,Inland Empire Health Plan,Inland Empire Health Plan,1780039941,207R00000X,Non-ANC Provider Type,Other,MD,Y,N,No,No,,306364196
ANTONIO,HARRIS,Inland Empire Health Plan,Inland Empire Health Plan,1780335034,1041C0700X,Mental Health Outpatient Services,Mental Health Outpatient Services,CSW,N,N,Both,No,,306214028
DENICE,SIERRA,Inland Empire Health Plan,Kaiser Permanente,1306531132,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
JUSTIN,POULOS,Inland Empire Health Plan,Kaiser Permanente,1306552278,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
DAPHNE,CEREZO,Inland Empire Health Plan,Kaiser Permanente,1306620943,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
MIREYA,TURNER,Inland Empire Health Plan,Kaiser Permanente,1538677174,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
NATALIA,CARDENAS,Inland Empire Health Plan,Inland Empire Health Plan,1538542709,363A00000X,Non-Physician Medical Practitioner,Physician Assistant,NPA,N,N,Both,No,,306364196
MANEEK,KALER,Inland Empire Health Plan,Inland Empire Health Plan,1538711791,208000000X,Pediatric Primary Care,Pediatric Primary Care,MD,Y,N,Both,No,,306360625
CHRISTOPHER,SALAZAR,Inland Empire Health Plan,Inland Empire Health Plan,1881008449,363LF0000X,Non-Physician Medical Practitioner,Nurse Practitioner,NPA,N,N,No,No,,306190791
RUBI,AGUILAR,Inland Empire Health Plan,Kaiser Permanente,1881150480,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
STACEY,FARMER,Inland Empire Health Plan,Inland Empire Health Plan,1881847382,363A00000X,Non-Physician Medical Practitioner,Physician Assistant,NPA,N,N,Both,No,,406195857
KELLY,DOWNEY,Inland Empire Health Plan,Inland Empire Health Plan,1891059523,207R00000X,Non-ANC Provider Type,Other,MD,Y,N,No,No,,306404078
MALGORZATA,BOCHENSKA,Inland Empire Health Plan,Kaiser Permanente,1184232480,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
NACIA,BRYAN,Inland Empire Health Plan,Kaiser Permanente,1184301194,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
ANDREA,ALVAREZ,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1609557826,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
JUANA,QUINTANA,Inland Empire Health Plan,Kaiser Permanente,1851011084,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
CATHERINE,PARKS,Inland Empire Health Plan,Kaiser Permanente,1851025704,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
MANISHA,BHATT,Inland Empire Health Plan,Inland Empire Health Plan,1851449706,208000000X,Pediatric Primary Care,Pediatric Primary Care,MD,Y,N,Both,No,,306304415
SARINA,BEHLMAN,Inland Empire Health Plan,Kaiser Permanente,1366082109,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
RITA,AWENDER,Inland Empire Health Plan,Inland Empire Health Plan,1871580670,111N00000X,Non-ANC Provider Type,Other,OTH,N,N,No,No,,406420518
LAWRENCE,WELLS,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1336103076,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
ANTHONETTE,GRIFFIN,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1336727767,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
RILDO,SEBASTIAN ANDRES,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1346026861,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
KRISTIN,OKA,Inland Empire Health Plan,Kaiser Permanente,1770140139,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
JANIE,CHEN,Inland Empire Health Plan,Kaiser Permanente,1184693681,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
JASON,COKER,Inland Empire Health Plan,Kaiser Permanente,1184889230,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
AMANDA,PALMER VENDOR,Inland Empire Health Plan,Kaiser Permanente,1548848377,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
CONNOR,ASTRAN,Inland Empire Health Plan,Kaiser Permanente,1558015149,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
JASON,MAY,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1104493634,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
JENNIFER,PINEDA,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1104528512,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
JESSIE,MIKES,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1356047302,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
LETICIA,BENITEZ,Inland Empire Health Plan,Kaiser Permanente,1891174058,225100000X,Ancillary Provider,Physical Therapist,OTH,N,N,No,No,,106191228
CHRISTINE,PEACH,Kaiser Permanente,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,1356996409,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
BENJAMIN,GANDOMANI,Inland Empire Health Plan,Kaiser Permanente,1386172518,207L00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106410782
JOY,MAGNO,Inland Empire Health Plan,Inland Empire Health Plan,1497217889,363LF0000X,Non-Physician Medical Practitioner,Nurse Practitioner,NPA,N,N,No,No,,106364231
TAYLOR,SLATER,Inland Empire Health Plan,Kaiser Permanente,1386342491,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
SHANIA,CALLE OCHOA,Inland Empire Health Plan,Kaiser Permanente,1386379600,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
DAT,TO,Inland Empire Health Plan,Inland Empire Health Plan,1194924233,207R00000X,Non-ANC Provider Type,Other,MD,Y,N,No,No,,306404078
SHANTRINIA,NELSON,Inland Empire Health Plan,Inland Empire Health Plan,1366605453,1041C0700X,Mental Health Outpatient Services,Mental Health Outpatient Services,CSW,N,N,No,No,,306010715
LI CHIN,HSU,Inland Empire Health Plan,Kaiser Permanente,1366640104,225100000X,Ancillary Provider,Physical Therapist,OTH,N,N,No,No,,106191228
SHELLY,RIMLER,Inland Empire Health Plan,Kaiser Permanente,1366768723,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
