OSHPD_ID,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings
106580996,Hip Fracture,4.0,121.0,2.8,As Expected
106580996,Pancreatic Resection,,,,
106580996,PCI,13.0,211.0,4.4,As Expected
106580996,Pneumonia,17.0,371.0,3.9,As Expected
106580996,Isolated CABG Operative Mortality,1.0,53.0,1.279228,As Expected
106010735,Acute Stroke Subarachnoid,,,,
106010735,Pneumonia,12.0,170.0,6.2,As Expected
106010735,Carotid Endarterectomy,,,,
106010735,Acute Stroke,1.0,84.0,3.3,As Expected
106010735,AMI,0.0,4.0,0.0,As Expected
106010735,AAA Repair Open Unrupture,,,,
106010735,Pancreatic Resection,,,,
106010735,Acute Stroke Hemorrhagic,0.0,3.0,0.0,As Expected
106010735,PCI,,,,
106010735,Heart Failure,3.0,144.0,2.4,As Expected
106010735,Hip Fracture,1.0,28.0,5.3,As Expected
106010735,AAA Repair Endo Unrupture,,,,
106010735,Acute Stroke Ischemic,1.0,81.0,2.0,As Expected
106010735,GI Hemorrhage,6.0,70.0,5.2,As Expected
106010739,Heart Failure,11.0,261.0,3.3,As Expected
106010739,PCI,,,,
106010739,AMI,4.0,16.0,10.0,As Expected
106010739,AAA Repair Open Unrupture,,,,
106010739,Acute Stroke Ischemic,2.0,89.0,2.7,As Expected
106010739,Acute Stroke Hemorrhagic,17.0,102.0,19.5,As Expected
106010739,Acute Stroke,19.0,197.0,7.2,As Expected
106010739,Acute Stroke Subarachnoid,0.0,6.0,0.0,As Expected
106010739,AAA Repair Endo Unrupture,,,,
106010739,GI Hemorrhage,3.0,154.0,1.8,As Expected
106010739,Carotid Endarterectomy,,,,
106010739,Pancreatic Resection,,,,
106010739,Hip Fracture,2.0,79.0,2.4,As Expected
106010739,Pneumonia,10.0,135.0,7.2,As Expected
106010846,Elective PCI Stroke,0.0,14.0,0.0,As Expected
106010846,AAA Repair Endo Unrupture,0.0,3.0,0.0,As Expected
106010846,PCI,5.0,108.0,3.6,As Expected
106010846,Acute Stroke Ischemic,5.0,113.0,6.9,As Expected
106010846,Acute Stroke Hemorrhagic,10.0,39.0,21.0,As Expected
106010846,AMI,7.0,110.0,5.3,As Expected
106010846,Pneumonia,22.0,396.0,6.6,As Expected
106010846,Elective PCI Mortality,0.0,14.0,0.0,As Expected
106010846,GI Hemorrhage,7.0,209.0,2.7,As Expected
106010846,Pancreatic Resection,,,,
106010846,Hip Fracture,0.0,75.0,0.0,As Expected
106010846,AAA Repair Open Unrupture,,,,
106010846,Elective PCI Emergency CABG,0.0,14.0,,As Expected
106010846,Acute Stroke Subarachnoid,1.0,3.0,20.0,As Expected
106010846,Heart Failure,5.0,509.0,1.2,Better
106010846,Carotid Endarterectomy,1.0,15.0,25.7,Worse
106010846,Acute Stroke,16.0,155.0,9.7,As Expected
106010937,Isolated CABG Operative Mortality,3.0,122.0,2.123427,As Expected
106010937,Acute Stroke,15.0,360.0,7.2,As Expected
106010937,Pancreatic Resection,1.0,11.0,9.2,As Expected
106010937,AAA Repair Endo Unrupture,,,,
106010937,PCI,5.0,253.0,1.9,As Expected
106010937,Heart Failure,17.0,713.0,2.3,As Expected
106010937,Acute Stroke Ischemic,11.0,348.0,3.6,As Expected
106010937,Acute Stroke Subarachnoid,,,,
106010937,Pneumonia,13.0,271.0,5.5,As Expected
106010937,AMI,20.0,382.0,5.3,As Expected
106010937,AAA Repair Open Unrupture,,,,
106010937,Hip Fracture,0.0,102.0,0.0,As Expected
106010937,Carotid Endarterectomy,0.0,22.0,0.0,As Expected
106010937,GI Hemorrhage,8.0,278.0,2.8,As Expected
106010937,Acute Stroke Hemorrhagic,4.0,12.0,25.1,As Expected
106010967,Acute Stroke Ischemic,0.0,28.0,0.0,As Expected
106010967,GI Hemorrhage,5.0,136.0,5.5,As Expected
106010967,AMI,20.0,179.0,10.3,Worse
106010967,Elective PCI Mortality,0.0,13.0,0.0,As Expected
106010967,Acute Stroke Subarachnoid,,,,
106010967,PCI,13.0,142.0,9.8,Worse
106010967,Elective PCI Emergency CABG,0.0,13.0,,As Expected
106010967,Acute Stroke,2.0,32.0,8.3,As Expected
106010967,Acute Stroke Hemorrhagic,2.0,4.0,28.0,As Expected
106010967,AAA Repair Endo Unrupture,,,,
106010967,Pneumonia,22.0,279.0,7.0,As Expected
106010967,Heart Failure,5.0,203.0,3.1,As Expected
106010967,Elective PCI Stroke,0.0,13.0,0.0,As Expected
106010967,Hip Fracture,0.0,19.0,0.0,As Expected
106010967,Pancreatic Resection,,,,
106010967,Carotid Endarterectomy,,,,
106010967,AAA Repair Open Unrupture,,,,
106010987,Pneumonia,31.0,423.0,9.0,Worse
106010987,Heart Failure,17.0,429.0,4.2,As Expected
106010987,Isolated CABG Operative Mortality,4.0,74.0,4.842727,As Expected
106010987,Acute Stroke,29.0,271.0,11.0,As Expected
106010987,AAA Repair Endo Unrupture,0.0,4.0,0.0,As Expected
106010987,AMI,18.0,247.0,7.7,As Expected
106010987,Pancreatic Resection,,,,
106010987,Carotid Endarterectomy,0.0,19.0,0.0,As Expected
106010987,Acute Stroke Subarachnoid,4.0,12.0,20.9,As Expected
106010987,Acute Stroke Ischemic,10.0,204.0,6.3,As Expected
106010987,AAA Repair Open Unrupture,,,,
106010987,Hip Fracture,0.0,77.0,0.0,As Expected
106010987,Acute Stroke Hemorrhagic,15.0,55.0,27.8,As Expected
106010987,GI Hemorrhage,9.0,230.0,4.4,As Expected
106010987,PCI,7.0,172.0,4.0,As Expected
106014050,Carotid Endarterectomy,0.0,15.0,0.0,As Expected
106014050,Pancreatic Resection,,,,
106014050,Heart Failure,9.0,314.0,2.2,As Expected
106014050,Acute Stroke Ischemic,4.0,97.0,5.3,As Expected
106014050,Pneumonia,15.0,248.0,5.2,As Expected
106014050,Acute Stroke Hemorrhagic,3.0,13.0,22.0,As Expected
106014050,Acute Stroke,9.0,113.0,9.7,As Expected
106014050,Hip Fracture,2.0,81.0,2.1,As Expected
106014050,PCI,4.0,105.0,4.6,As Expected
106014050,AAA Repair Endo Unrupture,0.0,7.0,0.0,As Expected
106014050,AAA Repair Open Unrupture,,,,
106014050,GI Hemorrhage,3.0,122.0,1.5,As Expected
106014050,Isolated CABG Operative Mortality,0.0,42.0,0.0,As Expected
106014050,AMI,13.0,140.0,8.1,As Expected
106014050,Acute Stroke Subarachnoid,2.0,3.0,27.8,As Expected
106014132,Pancreatic Resection,,,,
106014132,Carotid Endarterectomy,,,,
106014132,Acute Stroke,14.0,115.0,15.7,Worse
106014132,Acute Stroke Ischemic,11.0,95.0,11.0,Worse
106014132,AMI,0.0,70.0,0.0,Better
106014132,AAA Repair Open Unrupture,,,,
106014132,Acute Stroke Subarachnoid,,,,
106014132,Pneumonia,14.0,227.0,5.2,As Expected
106014132,PCI,1.0,34.0,3.3,As Expected
106014132,Acute Stroke Hemorrhagic,3.0,19.0,21.6,As Expected
106014132,GI Hemorrhage,0.0,118.0,0.0,Better
106014132,AAA Repair Endo Unrupture,,,,
106014132,Heart Failure,8.0,156.0,4.4,As Expected
106014132,Hip Fracture,0.0,61.0,0.0,As Expected
106014233,AAA Repair Endo Unrupture,0.0,5.0,0.0,As Expected
106014233,GI Hemorrhage,3.0,162.0,1.8,As Expected
106014233,AAA Repair Open Unrupture,,,,
106014233,Acute Stroke,47.0,444.0,8.4,As Expected
106014233,Pancreatic Resection,,,,
106014233,PCI,,,,
106014233,Pneumonia,16.0,217.0,6.0,As Expected
106014233,Acute Stroke Ischemic,18.0,313.0,6.2,As Expected
106014233,Hip Fracture,1.0,127.0,0.7,As Expected
106014233,Acute Stroke Subarachnoid,13.0,42.0,22.1,As Expected
106014233,Carotid Endarterectomy,0.0,12.0,0.0,As Expected
106014233,Acute Stroke Hemorrhagic,16.0,89.0,15.4,As Expected
106014233,Heart Failure,12.0,346.0,3.3,As Expected
106014233,AMI,1.0,27.0,2.8,As Expected
106014326,PCI,6.0,189.0,2.6,As Expected
106014326,Acute Stroke Ischemic,13.0,376.0,4.7,As Expected
106014326,Pancreatic Resection,0.0,111.0,0.0,As Expected
106014326,Carotid Endarterectomy,0.0,9.0,0.0,As Expected
106014326,Elective PCI Mortality,0.0,41.0,0.0,As Expected
106014326,AAA Repair Open Unrupture,,,,
106014326,Acute Stroke,35.0,474.0,11.3,As Expected
106014326,Pneumonia,29.0,603.0,5.0,As Expected
106014326,Acute Stroke Subarachnoid,0.0,4.0,0.0,As Expected
106014326,AAA Repair Endo Unrupture,0.0,7.0,0.0,As Expected
106014326,Hip Fracture,2.0,174.0,1.1,As Expected
106014326,GI Hemorrhage,8.0,334.0,1.6,As Expected
106014326,Heart Failure,20.0,756.0,2.4,As Expected
106014326,AMI,13.0,302.0,4.7,As Expected
106014326,Elective PCI Stroke,0.0,41.0,0.0,As Expected
106014326,Elective PCI Emergency CABG,0.0,41.0,,As Expected
106014326,Acute Stroke Hemorrhagic,22.0,94.0,33.7,Worse
106014337,AAA Repair Endo Unrupture,1.0,12.0,3.2,As Expected
106014337,Acute Stroke Ischemic,5.0,164.0,2.5,As Expected
106014337,Carotid Endarterectomy,0.0,13.0,0.0,As Expected
106014337,AAA Repair Open Unrupture,1.0,5.0,26.1,As Expected
106014337,Hip Fracture,2.0,88.0,2.0,As Expected
106014337,Acute Stroke Subarachnoid,0.0,5.0,0.0,As Expected
106014337,Acute Stroke Hemorrhagic,3.0,47.0,7.1,Better
106014337,GI Hemorrhage,9.0,158.0,4.7,As Expected
106014337,PCI,,,,
106014337,Acute Stroke,8.0,216.0,3.7,Better
106014337,Heart Failure,15.0,348.0,3.5,As Expected
106014337,AMI,3.0,42.0,5.8,As Expected
106014337,Pneumonia,26.0,364.0,7.3,As Expected
106014337,Pancreatic Resection,,,,
106034002,AAA Repair Open Unrupture,,,,
106034002,Pneumonia,6.0,123.0,7.2,As Expected
106034002,AAA Repair Endo Unrupture,,,,
106034002,Acute Stroke,2.0,65.0,10.6,As Expected
106034002,GI Hemorrhage,0.0,47.0,0.0,As Expected
106034002,Heart Failure,3.0,61.0,6.1,As Expected
106034002,Acute Stroke Subarachnoid,,,,
106034002,Hip Fracture,2.0,38.0,5.6,As Expected
106034002,Carotid Endarterectomy,,,,
106034002,Acute Stroke Ischemic,2.0,63.0,6.8,As Expected
106034002,Acute Stroke Hemorrhagic,,,,
106034002,PCI,,,,
106034002,AMI,,,,
106034002,Pancreatic Resection,,,,
106040802,GI Hemorrhage,0.0,4.0,0.0,As Expected
106040802,PCI,,,,
106040802,AMI,,,,
106040802,Carotid Endarterectomy,,,,
106040802,Acute Stroke,,,,
106040802,Heart Failure,0.0,18.0,0.0,As Expected
106040802,Pancreatic Resection,,,,
106040802,Hip Fracture,,,,
106040802,Acute Stroke Hemorrhagic,,,,
106040802,Acute Stroke Ischemic,,,,
106040802,AAA Repair Open Unrupture,,,,
106040802,Pneumonia,1.0,36.0,7.6,As Expected
106040802,Acute Stroke Subarachnoid,,,,
106040802,AAA Repair Endo Unrupture,,,,
106040937,AAA Repair Open Unrupture,,,,
106040937,Hip Fracture,1.0,65.0,1.1,As Expected
106040937,Acute Stroke Subarachnoid,2.0,3.0,45.6,As Expected
106040937,Pneumonia,27.0,942.0,4.4,Better
106040937,AMI,2.0,54.0,3.9,As Expected
106040937,Acute Stroke,13.0,183.0,10.4,As Expected
106040937,AAA Repair Endo Unrupture,,,,
106040937,Pancreatic Resection,,,,
106040937,Acute Stroke Hemorrhagic,2.0,7.0,21.6,As Expected
106040937,Carotid Endarterectomy,0.0,10.0,0.0,As Expected
106040937,GI Hemorrhage,3.0,213.0,1.2,As Expected
106040937,Heart Failure,3.0,445.0,0.9,Better
106040937,PCI,0.0,3.0,0.0,As Expected
106040937,Acute Stroke Ischemic,9.0,173.0,5.5,As Expected
106040962,Hip Fracture,0.0,212.0,0.0,As Expected
106040962,AAA Repair Endo Unrupture,1.0,14.0,11.5,As Expected
106040962,Heart Failure,27.0,843.0,3.3,As Expected
106040962,Isolated CABG Operative Mortality,4.0,90.0,3.190694,As Expected
106040962,GI Hemorrhage,10.0,413.0,3.5,As Expected
106040962,PCI,11.0,307.0,3.3,As Expected
106040962,Acute Stroke Hemorrhagic,21.0,66.0,37.4,Worse
106040962,Acute Stroke,42.0,383.0,13.6,Worse
106040962,Acute Stroke Subarachnoid,4.0,6.0,38.2,As Expected
106040962,AAA Repair Open Unrupture,0.0,4.0,0.0,As Expected
106040962,Pancreatic Resection,0.0,13.0,,As Expected
106040962,Carotid Endarterectomy,0.0,53.0,0.0,As Expected
106040962,Acute Stroke Ischemic,17.0,311.0,6.3,As Expected
106040962,Pneumonia,49.0,745.0,7.5,As Expected
106040962,AMI,22.0,376.0,5.7,As Expected
106050932,Pneumonia,3.0,94.0,4.3,As Expected
106050932,Acute Stroke,0.0,14.0,0.0,As Expected
106050932,Heart Failure,0.0,52.0,0.0,As Expected
106050932,PCI,,,,
106050932,Pancreatic Resection,,,,
106050932,GI Hemorrhage,0.0,4.0,0.0,As Expected
106050932,Acute Stroke Ischemic,0.0,13.0,0.0,As Expected
106050932,Acute Stroke Hemorrhagic,,,,
106050932,AMI,,,,
106050932,Acute Stroke Subarachnoid,,,,
106050932,AAA Repair Endo Unrupture,,,,
106050932,Hip Fracture,1.0,24.0,5.6,As Expected
106050932,Carotid Endarterectomy,,,,
106050932,AAA Repair Open Unrupture,,,,
106060870,AAA Repair Endo Unrupture,,,,
106060870,Acute Stroke,,,,
106060870,Carotid Endarterectomy,,,,
106060870,Acute Stroke Hemorrhagic,,,,
106060870,Pancreatic Resection,,,,
106060870,Hip Fracture,,,,
106060870,Pneumonia,2.0,55.0,5.7,As Expected
106060870,Heart Failure,2.0,51.0,5.7,As Expected
106060870,Acute Stroke Subarachnoid,,,,
106060870,AMI,0.0,3.0,0.0,As Expected
106060870,PCI,,,,
106060870,AAA Repair Open Unrupture,,,,
106060870,GI Hemorrhage,0.0,5.0,0.0,As Expected
106060870,Acute Stroke Ischemic,,,,
106070924,GI Hemorrhage,2.0,61.0,4.7,As Expected
106070924,Acute Stroke Ischemic,0.0,51.0,0.0,As Expected
106070924,Acute Stroke,2.0,55.0,10.9,As Expected
106070924,Pneumonia,7.0,129.0,19.5,Worse
106070924,Hip Fracture,0.0,9.0,0.0,As Expected
106070924,AMI,0.0,4.0,0.0,As Expected
106070924,Carotid Endarterectomy,,,,
106070924,Acute Stroke Hemorrhagic,2.0,4.0,73.8,As Expected
106070924,Pancreatic Resection,,,,
106070924,Acute Stroke Subarachnoid,,,,
106070924,Heart Failure,6.0,275.0,5.5,As Expected
106070924,AAA Repair Open Unrupture,,,,
106070924,PCI,,,,
106070924,AAA Repair Endo Unrupture,,,,
106070934,Acute Stroke Ischemic,1.0,90.0,1.4,As Expected
106070934,Heart Failure,10.0,537.0,2.6,As Expected
106070934,AMI,14.0,229.0,7.6,As Expected
106070934,Elective PCI Stroke,0.0,56.0,0.0,As Expected
106070934,Pneumonia,15.0,245.0,8.5,As Expected
106070934,Elective PCI Mortality,0.0,56.0,0.0,As Expected
106070934,AAA Repair Open Unrupture,,,,
106070934,Acute Stroke Hemorrhagic,0.0,4.0,0.0,As Expected
106070934,AAA Repair Endo Unrupture,,,,
106070934,Hip Fracture,2.0,70.0,2.8,As Expected
106070934,Acute Stroke,1.0,95.0,2.2,As Expected
106070934,Acute Stroke Subarachnoid,,,,
106070934,Carotid Endarterectomy,,,,
106070934,Pancreatic Resection,,,,
106070934,PCI,4.0,237.0,1.6,Better
106070934,Elective PCI Emergency CABG,0.0,56.0,,As Expected
106070934,GI Hemorrhage,3.0,126.0,3.6,As Expected
106070988,Hip Fracture,5.0,212.0,2.5,As Expected
106070988,Acute Stroke Ischemic,39.0,359.0,5.8,As Expected
106070988,AAA Repair Open Unrupture,,,,
106070988,Carotid Endarterectomy,0.0,5.0,0.0,As Expected
106070988,Heart Failure,18.0,481.0,3.1,As Expected
106070988,AMI,14.0,97.0,9.1,As Expected
106070988,Pneumonia,43.0,539.0,6.8,As Expected
106070988,AAA Repair Endo Unrupture,0.0,3.0,0.0,As Expected
106070988,Acute Stroke,85.0,536.0,10.1,As Expected
106070988,PCI,2.0,45.0,5.0,As Expected
106070988,Acute Stroke Hemorrhagic,35.0,133.0,24.4,As Expected
106070988,Pancreatic Resection,1.0,11.0,,As Expected
106070988,Acute Stroke Subarachnoid,11.0,44.0,21.5,As Expected
106070988,GI Hemorrhage,11.0,366.0,2.9,As Expected
106070990,Acute Stroke,10.0,234.0,7.0,As Expected
106070990,Elective PCI Mortality,0.0,83.0,0.0,As Expected
106070990,AMI,9.0,256.0,4.5,As Expected
106070990,Carotid Endarterectomy,0.0,16.0,0.0,As Expected
106070990,Hip Fracture,5.0,225.0,2.6,As Expected
106070990,Pneumonia,30.0,437.0,8.1,As Expected
106070990,AAA Repair Open Unrupture,,,,
106070990,Elective PCI Stroke,0.0,83.0,0.0,As Expected
106070990,PCI,8.0,180.0,4.5,As Expected
106070990,Pancreatic Resection,,,,
106070990,Acute Stroke Subarachnoid,0.0,3.0,0.0,As Expected
106070990,Acute Stroke Hemorrhagic,2.0,57.0,7.1,As Expected
106070990,Heart Failure,13.0,404.0,3.4,As Expected
106070990,Acute Stroke Ischemic,8.0,174.0,6.0,As Expected
106070990,AAA Repair Endo Unrupture,0.0,20.0,0.0,As Expected
106070990,GI Hemorrhage,5.0,242.0,2.0,As Expected
106070990,Elective PCI Emergency CABG,0.0,83.0,,As Expected
106071018,Acute Stroke Ischemic,8.0,148.0,6.7,As Expected
106071018,AMI,17.0,340.0,5.1,As Expected
106071018,Hip Fracture,0.0,74.0,0.0,As Expected
106071018,AAA Repair Open Unrupture,0.0,4.0,0.0,As Expected
106071018,Acute Stroke,11.0,153.0,12.9,As Expected
106071018,Carotid Endarterectomy,0.0,57.0,0.0,As Expected
106071018,PCI,6.0,248.0,2.7,As Expected
106071018,Isolated CABG Operative Mortality,3.0,181.0,1.334465,As Expected
106071018,GI Hemorrhage,6.0,275.0,1.9,As Expected
106071018,Heart Failure,13.0,659.0,2.1,As Expected
106071018,Pneumonia,31.0,409.0,7.0,As Expected
106071018,AAA Repair Endo Unrupture,0.0,18.0,0.0,As Expected
106071018,Pancreatic Resection,,,,
106071018,Acute Stroke Hemorrhagic,3.0,5.0,38.0,As Expected
106071018,Acute Stroke Subarachnoid,,,,
106074017,Acute Stroke Subarachnoid,,,,
106074017,Acute Stroke Hemorrhagic,3.0,5.0,26.8,As Expected
106074017,Pancreatic Resection,,,,
106074017,Heart Failure,5.0,132.0,3.3,As Expected
106074017,AMI,5.0,77.0,6.3,As Expected
106074017,AAA Repair Endo Unrupture,,,,
106074017,Pneumonia,11.0,195.0,7.6,As Expected
106074017,PCI,3.0,69.0,3.8,As Expected
106074017,Hip Fracture,1.0,50.0,1.9,As Expected
106074017,Carotid Endarterectomy,0.0,7.0,0.0,As Expected
106074017,Isolated CABG Operative Mortality,1.0,18.0,3.782465,As Expected
106074017,GI Hemorrhage,3.0,108.0,4.1,As Expected
106074017,Acute Stroke,4.0,96.0,5.4,As Expected
106074017,Acute Stroke Ischemic,1.0,91.0,1.2,As Expected
106074017,AAA Repair Open Unrupture,,,,
106074097,Pancreatic Resection,,,,
106074097,AAA Repair Open Unrupture,,,,
106074097,Carotid Endarterectomy,,,,
106074097,GI Hemorrhage,2.0,122.0,1.9,As Expected
106074097,Acute Stroke Ischemic,7.0,149.0,3.8,As Expected
106074097,Heart Failure,8.0,337.0,2.9,As Expected
106074097,Acute Stroke Hemorrhagic,7.0,31.0,29.4,As Expected
106074097,Acute Stroke Subarachnoid,2.0,4.0,25.9,As Expected
106074097,Hip Fracture,2.0,68.0,4.0,As Expected
106074097,AMI,4.0,51.0,6.0,As Expected
106074097,Acute Stroke,16.0,184.0,8.9,As Expected
106074097,PCI,,,,
106074097,AAA Repair Endo Unrupture,,,,
106074097,Pneumonia,8.0,259.0,4.4,As Expected
106084001,Pneumonia,5.0,97.0,6.0,As Expected
106084001,Acute Stroke,3.0,17.0,21.1,As Expected
106084001,Heart Failure,2.0,74.0,2.3,As Expected
106084001,PCI,,,,
106084001,Acute Stroke Subarachnoid,,,,
106084001,Acute Stroke Ischemic,2.0,15.0,11.2,As Expected
106084001,GI Hemorrhage,4.0,38.0,7.8,As Expected
106084001,Pancreatic Resection,,,,
106084001,Acute Stroke Hemorrhagic,,,,
106084001,AAA Repair Open Unrupture,,,,
106084001,AAA Repair Endo Unrupture,,,,
106084001,AMI,0.0,9.0,0.0,As Expected
106084001,Carotid Endarterectomy,,,,
106084001,Hip Fracture,0.0,19.0,0.0,As Expected
106090793,Pancreatic Resection,,,,
106090793,PCI,,,,
106090793,Acute Stroke Subarachnoid,,,,
106090793,Carotid Endarterectomy,,,,
106090793,Hip Fracture,0.0,22.0,0.0,As Expected
106090793,AMI,,,,
106090793,AAA Repair Open Unrupture,,,,
106090793,Acute Stroke Hemorrhagic,,,,
106090793,AAA Repair Endo Unrupture,,,,
106090793,Acute Stroke,0.0,10.0,0.0,As Expected
106090793,Pneumonia,2.0,68.0,9.8,As Expected
106090793,Heart Failure,3.0,47.0,10.2,As Expected
106090793,Acute Stroke Ischemic,0.0,10.0,0.0,As Expected
106090793,GI Hemorrhage,0.0,19.0,0.0,As Expected
106090933,PCI,,,,
106090933,AAA Repair Endo Unrupture,,,,
106090933,Carotid Endarterectomy,,,,
106090933,Heart Failure,7.0,230.0,3.5,As Expected
106090933,Acute Stroke Hemorrhagic,4.0,5.0,33.6,As Expected
106090933,Pancreatic Resection,,,,
106090933,Pneumonia,6.0,240.0,3.0,As Expected
106090933,Acute Stroke Ischemic,1.0,99.0,0.8,Better
106090933,AAA Repair Open Unrupture,,,,
106090933,AMI,2.0,19.0,13.3,As Expected
106090933,Hip Fracture,1.0,94.0,1.2,As Expected
106090933,GI Hemorrhage,1.0,130.0,1.0,As Expected
106090933,Acute Stroke Subarachnoid,,,,
106090933,Acute Stroke,6.0,105.0,5.9,As Expected
106100005,Acute Stroke,5.0,251.0,5.8,As Expected
106100005,AMI,14.0,162.0,7.3,As Expected
106100005,Elective PCI Stroke,0.0,222.0,0.0,As Expected
106100005,Acute Stroke Subarachnoid,,,,
106100005,Hip Fracture,2.0,176.0,1.1,As Expected
106100005,Acute Stroke Ischemic,4.0,245.0,3.1,As Expected
106100005,Heart Failure,23.0,481.0,5.9,Worse
106100005,Acute Stroke Hemorrhagic,1.0,4.0,20.4,As Expected
106100005,Elective PCI Mortality,1.0,222.0,0.52,As Expected
106100005,Carotid Endarterectomy,,,,
106100005,Elective PCI Emergency CABG,0.0,222.0,,As Expected
106100005,GI Hemorrhage,10.0,339.0,3.6,As Expected
106100005,Pneumonia,40.0,560.0,9.7,Worse
106100005,AAA Repair Endo Unrupture,,,,
106100005,Pancreatic Resection,0.0,7.0,,As Expected
106100005,PCI,9.0,127.0,5.8,As Expected
106100005,AAA Repair Open Unrupture,,,,
106100697,Heart Failure,,,,
106100697,Pneumonia,0.0,3.0,0.0,As Expected
106100697,AAA Repair Open Unrupture,,,,
106100697,Carotid Endarterectomy,,,,
106100697,Pancreatic Resection,,,,
106100697,Acute Stroke Subarachnoid,,,,
106100697,Acute Stroke,,,,
106100697,AAA Repair Endo Unrupture,,,,
106100697,GI Hemorrhage,,,,
106100697,Acute Stroke Hemorrhagic,,,,
106100697,Acute Stroke Ischemic,,,,
106100697,AMI,,,,
106100697,Hip Fracture,,,,
106100697,PCI,,,,
106100717,Hip Fracture,2.0,147.0,1.6,As Expected
106100717,Acute Stroke,123.0,859.0,10.3,Worse
106100717,Heart Failure,34.0,1242.0,4.7,Worse
106100717,AMI,34.0,512.0,8.9,Worse
106100717,Carotid Endarterectomy,1.0,85.0,1.5,As Expected
106100717,Acute Stroke Subarachnoid,8.0,42.0,23.6,As Expected
106100717,AAA Repair Endo Unrupture,0.0,36.0,0.0,As Expected
106100717,AAA Repair Open Unrupture,,,,
106100717,Pneumonia,25.0,834.0,5.7,As Expected
106100717,Isolated CABG Operative Mortality,4.0,64.0,4.051628,As Expected
106100717,PCI,16.0,340.0,5.6,As Expected
106100717,GI Hemorrhage,9.0,539.0,2.4,As Expected
106100717,Acute Stroke Hemorrhagic,74.0,307.0,20.8,As Expected
106100717,Pancreatic Resection,1.0,11.0,5.1,As Expected
106100717,Acute Stroke Ischemic,41.0,510.0,8.2,Worse
106100797,AAA Repair Endo Unrupture,,,,
106100797,Acute Stroke Subarachnoid,,,,
106100797,Acute Stroke Ischemic,2.0,17.0,19.1,As Expected
106100797,Carotid Endarterectomy,,,,
106100797,Acute Stroke,2.0,17.0,33.9,As Expected
106100797,Pancreatic Resection,,,,
106100797,GI Hemorrhage,,,,
106100797,Hip Fracture,,,,
106100797,PCI,,,,
106100797,Acute Stroke Hemorrhagic,,,,
