,PROVIDER TAXONOMY CODE,MEDICARE PROVIDER/SUPPLIER TYPE DESCRIPTION,"PROVIDER TAXONOMY DESCRIPTION:  TYPE, CLASSIFICATION, SPECIALIZATION",MEDICARE SPECIALTY CODE
9541,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9542,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9543,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9544,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9545,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9546,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9547,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9548,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9549,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9550,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9551,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9552,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9553,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9554,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9555,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9556,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9557,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9558,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9559,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9560,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9561,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9562,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9563,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9564,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9565,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9566,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9567,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9568,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9569,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9570,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9571,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9572,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9573,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9574,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9575,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9576,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9577,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9578,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9579,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9580,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9581,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9582,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9583,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9584,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9585,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9586,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9587,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9588,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9589,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9590,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9591,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9592,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9593,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9594,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9595,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9596,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9597,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9598,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9599,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9600,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9601,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9602,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9603,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9604,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9605,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9606,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9607,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9608,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9609,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9610,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9611,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9612,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9613,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9614,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9615,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9616,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9617,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9618,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9619,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9620,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9621,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9622,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9623,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9624,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9625,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9626,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9627,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9628,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9629,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9630,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9631,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9632,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9633,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9634,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9635,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9636,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9637,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9638,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9639,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9640,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9641,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9642,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9643,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9644,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9645,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9646,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9647,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9648,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9649,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9650,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9651,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9652,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9653,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9654,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9655,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9656,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9657,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9658,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9659,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9660,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9661,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9662,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9663,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9664,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9665,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9666,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9667,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
9668,106S00000X,"Psychologist, Clinical",Behavioral Health & Social Service Providers/Technician,62
